s,s_type,p,p_type,o,o_type
http://dbpedia.org/resource/James_Colliander,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/El_Paso,_Texas",uri
http://dbpedia.org/resource/James_E._Bowman,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Washington,_D.C.",uri
http://dbpedia.org/resource/James_E._Bowman,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Washington,_D.C.",uri
http://dbpedia.org/resource/James_E._Bowman,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Washington,_D.C.",uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/France,uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Reims,uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/France,uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Reims,uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/France,uri
http://dbpedia.org/resource/Jean-Claude_Pecker,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Reims,uri
http://dbpedia.org/resource/Jean_Bourgain,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ostend,uri
http://dbpedia.org/resource/Jean_Bourgain,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ostend,uri
http://dbpedia.org/resource/Jean_Bourgain,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ostend,uri
http://dbpedia.org/resource/Jim_Al-Khalili,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Baghdad,uri
http://dbpedia.org/resource/Jim_Al-Khalili,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Baghdad,uri
http://dbpedia.org/resource/Jim_Al-Khalili,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Baghdad,uri
http://dbpedia.org/resource/John_Fitch_(computer_scientist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barnsley,uri
http://dbpedia.org/resource/John_Fitch_(computer_scientist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barnsley,uri
http://dbpedia.org/resource/John_Fitch_(computer_scientist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Barnsley,uri
http://dbpedia.org/resource/John_Gould,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Lyme_Regis,uri
http://dbpedia.org/resource/John_Gould,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Lyme_Regis,uri
http://dbpedia.org/resource/John_Gould,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Lyme_Regis,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wark_on_Tyne,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Northumberland,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wark_on_Tyne,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Northumberland,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Wark_on_Tyne,uri
http://dbpedia.org/resource/John_Hutchinson_(botanist),uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Northumberland,uri
http://dbpedia.org/resource/Judith_Rich_Harris,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Brooklyn,uri
http://dbpedia.org/resource/Judith_Rich_Harris,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Brooklyn,uri
http://dbpedia.org/resource/Judith_Rich_Harris,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Brooklyn,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Owari_Domain,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tokugawa_shogunate,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Tōkai,_Aichi",uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Owari_Domain,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tokugawa_shogunate,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Tōkai,_Aichi",uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Owari_Domain,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tokugawa_shogunate,uri
http://dbpedia.org/resource/Kamakichi_Kishinouye,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Tōkai,_Aichi",uri
http://dbpedia.org/resource/Karen_E._Smith,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Red_Bank,_New_Jersey",uri
http://dbpedia.org/resource/Karen_E._Smith,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Red_Bank,_New_Jersey",uri
http://dbpedia.org/resource/Karen_E._Smith,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Red_Bank,_New_Jersey",uri
http://dbpedia.org/resource/Katherine_Freese,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Freiburg_im_Breisgau,uri
http://dbpedia.org/resource/Katherine_Freese,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Freiburg_im_Breisgau,uri
http://dbpedia.org/resource/Katherine_Freese,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Freiburg_im_Breisgau,uri
http://dbpedia.org/resource/Keith_Olive,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Chicago,uri
http://dbpedia.org/resource/Keith_Olive,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Chicago,uri
http://dbpedia.org/resource/Keith_Olive,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Chicago,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Budapest,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hungary,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Buda,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867),uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Budapest,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hungary,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Buda,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867),uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Budapest,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Hungary,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Buda,uri
http://dbpedia.org/resource/Lajos_Martin,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867),uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Denmark,uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vejle,uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Denmark,uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vejle,uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Denmark,uri
http://dbpedia.org/resource/Lene_Hau,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Vejle,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Moscow,uri
http://dbpedia.org/resource/Lev_Artsimovich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Russian_Empire,uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Marc_Postman,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Margaret_Geller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Ithaca,_New_York",uri
http://dbpedia.org/resource/Margaret_Geller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Ithaca,_New_York",uri
http://dbpedia.org/resource/Margaret_Geller,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Ithaca,_New_York",uri
http://dbpedia.org/resource/Margaret_Mayall,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Maryland,uri
http://dbpedia.org/resource/Margaret_Mayall,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Maryland,uri
http://dbpedia.org/resource/Margaret_Mayall,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Maryland,uri
http://dbpedia.org/resource/Marileen_Dogterom,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Utrecht,uri
http://dbpedia.org/resource/Marileen_Dogterom,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Utrecht,uri
http://dbpedia.org/resource/Marileen_Dogterom,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Utrecht,uri
http://dbpedia.org/resource/Martha_Chase,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Cleveland_Heights,_Ohio",uri
http://dbpedia.org/resource/Martha_Chase,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Cleveland_Heights,_Ohio",uri
http://dbpedia.org/resource/Martha_Chase,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Cleveland_Heights,_Ohio",uri
http://dbpedia.org/resource/Mary_Somerville,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jedburgh,uri
http://dbpedia.org/resource/Mary_Somerville,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jedburgh,uri
http://dbpedia.org/resource/Mary_Somerville,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Jedburgh,uri
http://dbpedia.org/resource/Melville_Eastham,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Oregon_City,_Oregon",uri
http://dbpedia.org/resource/Melville_Eastham,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Oregon_City,_Oregon",uri
http://dbpedia.org/resource/Melville_Eastham,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Oregon_City,_Oregon",uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/United_States,uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/United_States,uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_(state),uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/New_York_City,uri
http://dbpedia.org/resource/Melvin_Hochster,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/United_States,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Egypt,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gharbia_Governorate,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zefta,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Egypt,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gharbia_Governorate,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zefta,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kingdom_of_Egypt,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Gharbia_Governorate,uri
http://dbpedia.org/resource/Mostafa_El-Sayed,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Zefta,uri
http://dbpedia.org/resource/Myrtelle_Canavan,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Greenbush_Township,_Clinton_County,_Michigan",uri
http://dbpedia.org/resource/Myrtelle_Canavan,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Greenbush_Township,_Clinton_County,_Michigan",uri
http://dbpedia.org/resource/Myrtelle_Canavan,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Greenbush_Township,_Clinton_County,_Michigan",uri
http://dbpedia.org/resource/Naomi_Ginsberg,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Halifax,_Nova_Scotia",uri
http://dbpedia.org/resource/Naomi_Ginsberg,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Halifax,_Nova_Scotia",uri
http://dbpedia.org/resource/Naomi_Ginsberg,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Halifax,_Nova_Scotia",uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kentucky,uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Newport,_Kentucky",uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kentucky,uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Newport,_Kentucky",uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kentucky,uri
http://dbpedia.org/resource/Nathaniel_Shaler,uri,http://dbpedia.org/ontology/birthPlace,uri,"http://dbpedia.org/resource/Newport,_Kentucky",uri
http://dbpedia.org/resource/Nicole-Reine_Lepaute,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Nicole-Reine_Lepaute,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Nicole-Reine_Lepaute,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Paris,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Israel,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tel_Aviv,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Israel,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tel_Aviv,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Israel,uri
http://dbpedia.org/resource/Oded_Goldreich,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Tel_Aviv,uri
http://dbpedia.org/resource/Oleksandr_Boichuk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Soviet_Union,uri
http://dbpedia.org/resource/Oleksandr_Boichuk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Ukrainian_Soviet_Socialist_Republic,uri
http://dbpedia.org/resource/Oleksandr_Boichuk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Kropyvnytskyi,uri
http://dbpedia.org/resource/Oleksandr_Boichuk,uri,http://dbpedia.org/ontology/birthPlace,uri,http://dbpedia.org/resource/Soviet_Union,uri
